,0,1,document,model,brand,DougScore
487,0.08055827,0.0362432,"Page: Consulier GTP
Summary: The Consulier GTP is an American sports car that was produced by Consulier Industries between 1985 and 1993 and successfully used in professional racing. Consulier Industries spun off their automotive division into Mosler Automotive which then rebranded the car as the Mosler Intruder and Mosler Raptor before production ended in 2000. Mosler replaced the car with the Mosler MT900 in 2001.",Mosler Consulier GTP,Mosler,46.0
488,-0.09883115,-0.17620383,"Page: Volkswagen 1-litre car
Summary: The Volkswagen XL1 (VW 1-litre) is a two-person limited production diesel-powered plug-in hybrid produced by Volkswagen. The XL1 car was designed to be able to travel 100 km on 1 litre of diesel (280 mpg‑imp; 240 mpg‑US), while being both roadworthy and practical. To achieve such economy, it was produced with lightweight materials, a streamlined body and an engine and transmission designed and tuned for economy. The concept car was modified first in 2009 as the L1 and again in 2011 as the XL1.A limited production of 250 units began by mid 2013 and pricing started at €111,000 (~ £119,000). The Volkswagen XL1 plug-in diesel-electric hybrid was available only in Europe and its 5.5 kWh lithium-ion battery delivered an all-electric range of 50 km (31 mi), had a fuel economy of 0.9 L/100 km (310 mpg‑imp) under the NEDC cycle and produced emissions of 21 g/km of CO2. The XL1 was released to retail customers in Germany in June 2014.",Volkswagen XL1,Volkswagen,46.0
489,0.109675705,0.068362445,"Page: Mazda CX-30
Summary: The Mazda CX-30 is a subcompact crossover SUV produced by Mazda. Based on the fourth-generation Mazda3, it debuted at the 2019 Geneva Motor Show, to slot in between the CX-3 and the CX-5. It went on sale in Japan on 24 October 2019, with global units being produced at Mazda's Hiroshima factory, North and South American units built in Salamanca, Guanajuato, Mexico, Thailand and initial Australian units made at the AutoAlliance Thailand plant in Rayong, and China-market units produced in Nanjing by Changan Mazda.",Mazda CX-30,Mazda,46.0
490,0.05161186,0.0023538936,"Page: Citroën XM
Summary: The Citroën XM is a front-engine, front-drive, five-passenger, five-door hatchback noted for its hydropneumatic suspension. Manufactured and marketed by Citroën from 1989 to 2000, with a minor facelift in 1994, XM production reached 333,405 over the course of 11 years.The XM was voted 1990 European Car of the Year.",Citröen CX25 Prestige,Citröen,46.0
491,0.09670248,-0.16111271,"Page: Chevrolet Bolt
Summary: The Chevrolet Bolt EV (marketed in Europe as Opel Ampera-e) is a battery electric subcompact hatchback produced by General Motors under the Chevrolet marque. The first generation was produced from 2016 to late 2023. In 2023, GM officials said they would cancel the car, then three months later announced plans but no date for a next-generation model.
The first generation was developed and manufactured with LG Corporation. Sales of the 2017 Bolt began in California in December 2016, it was released nationwide and international markets release in 2017. A rebadged European variant was marketed as the Opel Ampera-e in mainland Europe.In 2017, the Bolt was the second-best-selling plug-in car in the United States. It was named the 2017 Motor Trend Car of the Year, the 2017 North American Car of the Year, an Automobile magazine 2017 All Star, and was listed in Time magazine's Best 25 Inventions of 2016. The Ampera-e was discontinued after 2018. By the end of 2020, GM had sold 112,000 Bolt and Ampera-e cars worldwide.
The first-generation Bolt has been subject to at least three recalls. At least 16 Bolts have caught fire, leading to a recall to fix or replace battery components and GM's August 2021 advisory to park in open areas, at least 50 feet (15 m) away from other vehicles.",Chevrolet Bolt,Chevrolet,46.0
492,-0.05280496,-0.06745111,"Page: Unimog 405
Summary: The Unimog 405 is a vehicle of the Unimog-series by Mercedes-Benz, made by Daimler Truck Holding AG.  Developed in the 1990s, the Unimog 405 has been in production since 2000. Originally, DaimlerChrysler produced the Unimog at Gaggenau; in 2002, production was moved to Wörth am Rhein. The Unimog 405 is the implement carrier version of the Unimog and the successor to most previous Unimogs. Although retaining many characteristics typical of the Unimog, the 405's axle and chassis design concept with control arms instead of torque tubes marks a ""paradigmatic change"" in Unimog design.
The Unimog 405 can legally be classified as either a 7.5-tonne lorry (C1), a 40-tonne lorry (C), or agricultural tractor (T). It is produced alongside the heavy-duty, off-road lorry-like Unimog 437.4, which features a different technical design. The Unimog 405 has been made in three major variants: UGN (2000–2016), LUG (2007–2013), and UGE (since 2013). In total, 22 types of the Unimog 405 have been made, with two types (405.210 and 405.230) exclusively sold on the North-American market as the Freightliner Unimog U 500.",Mercedes - Benz Unimog U500 Crew Cab,Mercedes - Benz,46.0
493,0.10039172,0.11714875,"Page: 2 Fast 2 Furious
Summary: 2 Fast 2 Furious  is a 2003 action film directed by John Singleton from a screenplay by Michael Brandt and Derek Haas, based on a story by Brandt, Haas, and Gary Scott Thompson. It is the sequel to The Fast and the Furious (2001) and the second installment in the Fast & Furious franchise. The film stars Paul Walker as Brian O'Conner alongside Tyrese Gibson, Eva Mendes, Cole Hauser, Chris ""Ludacris"" Bridges, and James Remar. In the film, ex-LAPD officer Brian O'Conner and his friend Roman Pearce (Gibson) go undercover for the United States Customs Service and the FBI to apprehend drug lord Carter Verone (Hauser) in exchange for the erasure of their criminal records.
A second Fast & Furious film was planned after the box office success of its predecessor in 2001, and was confirmed with the returns of Walker and producer Neal H. Moritz. Vin Diesel and Rob Cohen, the co-star and director of the first film, were unable to return; Gibson and Singleton joined the cast in their absence in 2002. To canonically account for Diesel's departure, the short film The Turbo Charged Prelude for 2 Fast 2 Furious (2003) was produced and released. Principal photography for 2 Fast 2 Furious commenced in September 2002 and lasted until that December, with filming locations including Miami and the surrounding areas in southern Florida.2 Fast 2 Furious premiered at the Universal Amphitheatre in Los Angeles on June 3, 2003, and was released in the United States on June 6, by Universal Pictures. The film received mostly negative reviews from critics, but grossed $236.4 million worldwide. A standalone sequel, The Fast and the Furious: Tokyo Drift, was released in 2006.",Honda S2000 2Fast 2Furious,Honda,46.0
494,-0.22990245,-0.19133851,"Page: List of Mercedes-Benz vehicles
Summary: The following is a list of vehicles produced by Mercedes-Benz Group (formerly Daimler-Benz) and their successors, ordered by year of introduction.",Mercedes-Benz S500 (W14),Mercedes-Benz,46.0
495,-0.2798916,-0.25282848,"Page: Mercedes-Benz W201
Summary: The Mercedes-Benz W201 was the internal designation for the Mercedes 190 series sedans, a range of front-engine, rear drive, five passenger, four-door sedans manufactured over a single generation, from 1982 to 1993 as the company's first compact class automobile.
Designed by Bruno Sacco, head of styling at Mercedes-Benz from 1975 to 1999, the W201 debuted at the 1982 Paris Motor show. Manufactured in both Bremen and Sindelfingen, Germany, production reached 1,879,629 over its eleven-year model life.The W201 introduced a 5-link rear suspension subsequently used in E and C class models, front and rear anti-roll bars, anti-dive and anti-squat geometry—as well as airbags, ABS brakes and seatbelt pretensioners. Its extensive use of light-weight high-strength steel enabled it to withstand a concrete barrier offset crash at 35 mph (56 km/h) without serious passenger injury or cabin deformation.
Mercedes introduced a performance variant, marketed as the 190 E 2.3-16V, at the 1983 Frankfurt Motor Show.",Mercedes-Benz 190E 2.3-16,Mercedes-Benz,46.0
496,-0.20108813,-0.07233175,"Page: Mercedes-Benz 560
Summary: Mercedes-Benz has sold a number of automobiles with the ""560"" model name:",Mercedes-Benz 560SEL,Mercedes-Benz,46.0
497,0.22401123,0.0045637307,"Page: Subaru Baja
Summary: The Subaru Baja is an all-wheel-drive, four passenger, four-door utility manufactured from 2002 to 2006 by Subaru and marketed for model years 2003 to 2006. The Baja combines the handling and passenger carrying characteristics of a traditional passenger car with the open-bed versatility and load capacity of a small pickup truck.
The unibody design borrowed heavily from the existing mechanicals, platform and sheet metal of the Subaru Legacy/Outback wagon. Production began on July 18, 2002 as a 2003 model at the Subaru of Indiana Automotive, Inc. factory in Lafayette, Indiana.
The name Baja derives from the Mexican peninsula of Baja California; home to the Baja 1000 off-road race.",Subaru Baja Turbo,Subaru,46.0
